iter	Passed	Remaining
965	4106	144
966	4109	140
967	4112	135
968	4116	131
969	4119	127
970	4123	123
971	4127	118
972	4129	114
973	4132	110
974	4136	106
975	4140	101
976	4143	97
977	4146	93
978	4149	89
979	4152	84
980	4156	80
981	4270	78
982	4275	73
983	4279	69
984	4282	65
985	4286	60
986	4289	56
987	4292	52
988	4295	47
989	4298	43
990	4302	39
991	4305	34
992	4308	30
993	4311	26
994	4315	21
995	4319	17
996	4322	13
997	4324	8
998	4327	4
999	4331	0
